codigo,valor_atual,min_52_semanas,max_52_semanas,valorizacao_12m,liquidez_media_diaria,dy,p/l,peg_ratio,p/vp,ev/ebitda,ev/ebit,p/ebitda,p/ebit,vpa,p/ativo,lpa,p/sr,p/cap_giro,p/ativo_circ_liq,div_liquida/pl,div_liquida/ebitda,div_liquida/ebit,pl/ativos,passivos/ativos,liq_corrente,m_bruta,m_ebitda,m_ebit,m_liquida,roe,roa,roic,giro_ativos,cagr_receitas_5_anos,cagr_lucros_5_anos,patrimonio_liquido,ativos,ativo_circulante,divida_bruta,disponibilidade,divida_liquida,valor_de_mercado,valor_de_firma,segmento_de_listagem,free_float,setor_de_atuacao,subsetor_de_atuacao,segmento_de_atuacao
CLSC4,65.8,44.06,75.17,0.256,552327.52,0.072,2.8,0.02,1.03,2.53,3.03,1.8,2.16,63.77,0.21,23.53,0.18,17.52,-0.3,0.44,0.77,0.92,0.2,0.8,1.04,0.126,0.102,0.085,0.066,0.369,0.075,0.181,1.14,0.047,0.474,2459541000.0,12142481000.0,3758884000.0,1824357000.0,743079000.0,1081278000.0,2476823918.0,3558101918.0,Nível 2,0.755,Utilidade Pública,Energia Elétrica,Energia Elétrica
CMIG3,18.65,11.5,18.65,0.31,6098071.83,0.063,8.55,0.1,1.56,4.67,4.83,4.38,4.53,11.97,0.6,2.19,1.03,11.45,-0.79,0.4,1.13,1.17,0.38,0.62,1.26,0.191,0.234,0.226,0.12,0.183,0.07,0.181,0.58,0.029,0.084,20262155000.0,53116666000.0,13256901000.0,11351253000.0,3166265000.0,8184988000.0,25527654901.0,33712642901.0,Nível 1,0.822,Utilidade Pública,Energia Elétrica,Energia Elétrica
CMIG4,13.21,9.39,14.58,0.107,84820999.52,0.089,6.04,0.07,1.1,4.67,4.83,3.1,3.2,11.97,0.42,2.19,0.73,8.1,-0.56,0.4,1.13,1.17,0.38,0.62,1.26,0.191,0.234,0.226,0.12,0.183,0.07,0.181,0.58,0.029,0.084,20262155000.0,53116666000.0,13256901000.0,11351253000.0,3166265000.0,8184988000.0,25527654901.0,33712642901.0,Nível 1,0.822,Utilidade Pública,Energia Elétrica,Energia Elétrica
CNTO3,28.08,20.73,35.3,0.22,47536129.38,0.0,26.99,0.05,2.76,0.0,27.15,0.0,20.82,9.01,0.85,0.92,1.34,3.65,-1.88,0.81,0.0,6.14,0.31,0.69,1.74,0.446,0.0,0.064,0.05,0.102,0.032,0.036,0.63,0.0,0.0,2189361000.0,7118794000.0,3905057000.0,2344582000.0,560975000.0,1783607000.0,6101680332.0,7885287332.0,Novo Mercado,0.393,Consumo Cíclico,Comércio,Produtos Diversos
COCE3,58.92,48.49,85.38,-0.084,11395.5,0.061,9.81,0.34,1.32,7.28,11.95,5.21,8.54,44.78,0.42,6.01,0.63,-1787.0,-0.59,0.86,3.42,5.61,0.32,0.68,1.0,0.121,0.121,0.073,0.064,0.134,0.043,0.051,0.67,0.073,0.052,3486136000.0,10851466000.0,3086306000.0,3346681000.0,334679000.0,3012002000.0,3403186578.0,6415188578.0,,0.26,Utilidade Pública,Energia Elétrica,Energia Elétrica
COCE5,54.0,47.14,60.61,0.024,392685.36,0.067,8.99,0.31,1.21,7.28,11.95,4.77,7.83,44.78,0.39,6.01,0.57,-1637.78,-0.54,0.86,3.42,5.61,0.32,0.68,1.0,0.121,0.121,0.073,0.064,0.134,0.043,0.051,0.67,0.073,0.052,3486136000.0,10851466000.0,3086306000.0,3346681000.0,334679000.0,3012002000.0,3403186578.0,6415188578.0,,0.26,Utilidade Pública,Energia Elétrica,Energia Elétrica
COGN3,2.59,2.0,4.8,-0.454,69885277.74,0.0,-1.06,-0.01,0.38,-2.75,-5.29,-1.22,-2.35,6.76,0.17,-2.44,1.13,1.76,-0.23,0.48,-1.53,-2.94,0.44,0.53,1.54,0.643,-0.922,-0.479,-1.065,-0.361,-0.158,-0.106,0.15,0.0,0.0,12678986000.0,28898621000.0,7843675000.0,9215440000.0,3168250000.0,6047190000.0,4841644022.0,10888834022.0,Novo Mercado,0.974,Consumo Cíclico,Diversos,Serviços Educacionais
CORR4,82.0,0.0,0.0,0.0,0.0,0.075,-0.33,0.0,-7.91,0.0,2.24,0.0,-0.32,-10.37,0.09,-248.3,0.49,0.12,-0.46,0.0,0.0,2.45,-0.01,1.01,31.44,0.952,0.0,-1.544,-1.479,-23.954,-0.272,27.004,0.18,0.448,0.0,-240000.0,21129000.0,16977000.0,0.0,14720000.0,-14720000.0,1278895.0,-13441105.0,,0.727,Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis
CPFE3,28.61,22.53,29.59,-0.002,67125843.13,0.129,7.46,0.29,2.23,5.61,7.02,3.86,4.83,12.81,0.54,3.84,0.88,17.16,-0.71,0.99,1.71,2.14,0.24,0.76,1.14,0.229,0.227,0.182,0.118,0.3,0.072,0.145,0.61,0.084,0.386,14756053000.0,61639621000.0,15455025000.0,19552125000.0,4920862000.0,14631263000.0,33231018050.0,47862281050.0,Novo Mercado,0.163,Utilidade Pública,Energia Elétrica,Energia Elétrica
CPLE3,6.43,5.15,6.67,0.126,6454740.74,0.185,3.11,0.07,0.82,0.0,4.27,0.0,3.04,7.88,0.35,2.07,0.77,8.03,-0.47,0.26,0.0,0.97,0.43,0.56,1.22,0.216,0.0,0.253,0.248,0.263,0.114,0.143,0.46,0.045,0.365,21564137000.0,49833906000.0,12014431000.0,10459032000.0,4855000000.0,5604032000.0,19166822465.0,24770854465.0,Nível 2,0.689,Utilidade Pública,Energia Elétrica,Energia Elétrica
CPLE6,7.23,5.22,7.23,0.228,78600560.96,0.181,3.49,0.08,0.92,0.0,4.27,0.0,3.41,7.88,0.4,2.07,0.87,9.03,-0.52,0.26,0.0,0.97,0.43,0.56,1.22,0.216,0.0,0.253,0.248,0.263,0.114,0.143,0.46,0.045,0.365,21564137000.0,49833906000.0,12014431000.0,10459032000.0,4855000000.0,5604032000.0,19166822465.0,24770854465.0,Nível 2,0.689,Utilidade Pública,Energia Elétrica,Energia Elétrica
CPRE3,18.23,0.0,0.0,0.0,0.0,0.0,8.07,0.06,1.77,4.74,6.49,4.4,6.02,10.3,0.86,2.26,3.27,-219.35,-1.01,0.14,0.34,0.47,0.49,0.51,0.97,0.644,0.742,0.542,0.405,0.219,0.106,0.187,0.26,0.08,0.0,6118673000.0,12592454000.0,1921178000.0,2056882000.0,1216035000.0,840847000.0,10824655048.0,11665502048.0,,0.0,Utilidade Pública,Energia Elétrica,Energia Elétrica
CRDE3,17.0,15.49,27.98,-0.359,2545.0,0.0,-2.3,-0.01,0.4,0.0,-1.51,0.0,-2.43,42.32,0.36,-7.38,19.85,2.95,-0.44,-0.15,0.0,0.92,0.89,0.11,2.79,-0.296,0.0,-8.159,-8.616,-0.174,-0.156,-0.18,0.02,-0.415,0.0,102494000.0,114844000.0,21731000.0,0.0,15582000.0,-15582000.0,41176601.0,25594601.0,,0.983,Consumo Cíclico,Construção Civil,Incorporações
CRFB3,16.61,13.96,22.96,-0.117,70287637.26,0.055,10.76,0.37,1.95,6.85,8.48,5.31,6.56,8.53,0.61,1.54,0.43,16.95,-1.2,0.57,1.57,1.94,0.31,0.66,1.08,0.19,0.081,0.066,0.04,0.181,0.057,0.129,1.41,0.114,0.319,16925000000.0,54199000000.0,26656000000.0,12081000000.0,2358000000.0,9723000000.0,32837516157.0,42560516157.0,Novo Mercado,0.207,Consumo não Cíclico,Comércio e Distribuição,Alimentos
CRIV3,5.15,4.71,6.73,-0.235,13430.82,0.005,7.55,0.36,0.52,0.0,5.53,0.0,5.31,9.94,0.08,0.68,0.79,8.8,-0.09,0.0,0.0,0.0,0.16,0.84,1.21,0.727,0.0,0.149,0.105,0.069,0.011,0.0,0.1,-0.072,0.124,1023020000.0,6386615000.0,350403000.0,0.0,350403000.0,0.0,551815244.0,551815244.0,,0.242,Financeiro e Outros,Intermediários Financeiros,Soc Crédito e Financiamento
CRIV4,5.64,5.32,6.61,-0.105,8538.29,0.08,8.27,0.4,0.57,0.0,5.53,0.0,5.82,9.94,0.09,0.68,0.87,9.64,-0.1,0.0,0.0,0.0,0.16,0.84,1.21,0.727,0.0,0.149,0.105,0.069,0.011,0.0,0.1,-0.072,0.124,1023020000.0,6386615000.0,350403000.0,0.0,350403000.0,0.0,551815244.0,551815244.0,,0.242,Financeiro e Outros,Intermediários Financeiros,Soc Crédito e Financiamento
CRPG3,53.2,29.49,89.15,0.737,7578.0,0.094,5.35,0.04,1.77,0.0,6.7,0.0,6.79,29.99,1.29,9.94,1.58,2.59,-3.39,-0.25,0.0,-0.95,0.73,0.27,5.15,0.351,0.0,0.233,0.296,0.331,0.241,0.189,0.82,0.159,0.0,870219000.0,1194947000.0,738942000.0,4172000.0,219290000.0,-215118000.0,1738058935.0,1522940935.0,,1.0,Materiais Básicos,Químicos,Químicos Diversos
CRPG5,63.04,42.83,117.41,0.472,829197.87,0.08,6.34,0.05,2.1,0.0,6.7,0.0,8.05,29.99,1.53,9.94,1.88,3.07,-4.01,-0.25,0.0,-0.95,0.73,0.27,5.15,0.351,0.0,0.233,0.296,0.331,0.241,0.189,0.82,0.159,0.0,870219000.0,1194947000.0,738942000.0,4172000.0,219290000.0,-215118000.0,1738058935.0,1522940935.0,,1.0,Materiais Básicos,Químicos,Químicos Diversos
CRPG6,62.99,42.19,116.8,0.462,26749.94,0.08,6.34,0.05,2.1,0.0,6.7,0.0,8.04,29.99,1.53,9.94,1.87,3.07,-4.01,-0.25,0.0,-0.95,0.73,0.27,5.15,0.351,0.0,0.233,0.296,0.331,0.241,0.189,0.82,0.159,0.0,870219000.0,1194947000.0,738942000.0,4172000.0,219290000.0,-215118000.0,1738058935.0,1522940935.0,,1.0,Materiais Básicos,Químicos,Químicos Diversos
CSAB3,65.0,65.0,69.01,0.0,13000.0,0.029,15.05,-0.55,2.76,-7.11,14.38,-8.48,17.14,23.58,1.33,4.32,158.93,12.57,-1.59,0.0,0.0,0.0,0.48,0.52,2.96,1.337,-18.749,9.27,10.56,0.183,0.089,0.0,0.01,-0.419,-0.064,181092000.0,374066000.0,59969000.0,0.0,47793000.0,0.0,418752000.0,418752000.0,,0.361,Financeiro e Outros,Previdência e Seguros,Seguradoras
CSAB4,44.05,40.04,53.0,-0.1,11651.67,0.047,10.2,-0.38,1.87,-7.11,14.38,-5.74,11.62,23.58,0.9,4.32,107.71,8.52,-1.08,0.0,0.0,0.0,0.48,0.52,2.96,1.337,-18.749,9.27,10.56,0.183,0.089,0.0,0.01,-0.419,-0.064,181092000.0,374066000.0,59969000.0,0.0,47793000.0,0.0,418752000.0,418752000.0,,0.361,Financeiro e Outros,Previdência e Seguros,Seguradoras
CSAN3,23.85,19.45,27.2,0.223,146485501.65,0.026,8.19,0.02,3.16,7.76,9.42,4.55,5.51,7.56,0.49,2.92,2.03,2.53,-0.7,2.22,3.19,3.87,0.16,0.71,2.92,0.262,0.446,0.368,0.247,0.386,0.06,0.104,0.24,0.101,0.566,14162111000.0,90876732000.0,26937492000.0,47020533000.0,15628197000.0,31392336000.0,45071405915.0,76463741915.0,Novo Mercado,0.624,Petróleo Gás e Biocombustíveis,Petróleo Gás e Biocombustíveis,Exploração Refino e Distribuição
CSMG3,13.06,11.5,17.34,-0.136,16585823.65,0.072,6.69,-0.88,0.75,4.17,6.7,2.76,4.44,17.5,0.39,1.95,0.86,6.37,-0.5,0.38,1.41,2.26,0.52,0.48,1.39,0.407,0.311,0.193,0.128,0.112,0.058,0.085,0.45,0.069,0.0,6654039000.0,12717117000.0,2796671000.0,3988973000.0,1458308000.0,2530665000.0,4966105081.0,7496770081.0,Novo Mercado,0.496,Utilidade Pública,Água e Saneamento,Água e Saneamento
CSNA3,27.08,19.67,50.01,-0.088,305586514.57,0.078,2.5,0.0,1.86,0.0,2.33,0.0,1.8,14.55,0.49,10.87,0.8,3.3,-0.89,0.56,0.0,0.54,0.27,0.69,1.51,0.476,0.0,0.441,0.319,0.747,0.198,0.333,0.62,0.145,0.0,20194815000.0,76072001000.0,33609000000.0,29682894000.0,18445694000.0,11237200000.0,37449274029.0,48686474029.0,,0.463,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia
CSRN3,15.4,12.71,25.15,0.071,11043.43,0.133,5.32,0.1,1.75,5.48,6.54,3.37,4.02,8.82,0.51,2.9,0.74,-92.44,-0.66,1.08,2.08,2.48,0.29,0.71,0.98,0.23,0.219,0.184,0.139,0.328,0.095,0.163,0.68,0.097,0.212,1483000000.0,5125000000.0,1230000000.0,1822000000.0,225000000.0,1597000000.0,2615169498.0,4212169498.0,,0.069,Utilidade Pública,Energia Elétrica,Energia Elétrica
CSRN5,15.1,12.76,24.85,0.03,1525.0,0.149,5.21,0.1,1.71,5.48,6.54,3.3,3.94,8.82,0.5,2.9,0.72,-90.64,-0.65,1.08,2.08,2.48,0.29,0.71,0.98,0.23,0.219,0.184,0.139,0.328,0.095,0.163,0.68,0.097,0.212,1483000000.0,5125000000.0,1230000000.0,1822000000.0,225000000.0,1597000000.0,2615169498.0,4212169498.0,,0.069,Utilidade Pública,Energia Elétrica,Energia Elétrica
CSRN6,16.1,12.25,53.2,0.147,1605.0,0.14,5.56,0.11,1.82,5.48,6.54,3.52,4.2,8.82,0.53,2.9,0.77,-96.64,-0.69,1.08,2.08,2.48,0.29,0.71,0.98,0.23,0.219,0.184,0.139,0.328,0.095,0.163,0.68,0.097,0.212,1483000000.0,5125000000.0,1230000000.0,1822000000.0,225000000.0,1597000000.0,2615169498.0,4212169498.0,,0.069,Utilidade Pública,Energia Elétrica,Energia Elétrica
CTKA3,27.5,22.5,32.5,0.057,8730.0,0.0,3.22,-0.05,-1.16,9.67,12.0,2.64,3.28,-23.72,0.29,8.54,0.34,0.86,-0.93,0.0,7.83,9.72,-0.25,1.25,1.92,0.416,0.13,0.104,0.106,-0.36,0.089,0.102,0.84,0.077,0.0,-147222000.0,595949000.0,412482000.0,546642000.0,40429000.0,506213000.0,119046492.0,625259492.0,,0.143,Consumo Cíclico,Tecidos Vestuário e Calçados,Fios e Tecidos
CTKA4,11.99,9.66,32.5,-0.334,119296.09,0.0,1.4,-0.02,-0.51,9.67,12.0,1.15,1.43,-23.72,0.12,8.54,0.15,0.38,-0.41,0.0,7.83,9.72,-0.25,1.25,1.92,0.416,0.13,0.104,0.106,-0.36,0.089,0.102,0.84,0.077,0.0,-147222000.0,595949000.0,412482000.0,546642000.0,40429000.0,506213000.0,119046492.0,625259492.0,,0.143,Consumo Cíclico,Tecidos Vestuário e Calçados,Fios e Tecidos
CTNM3,8.38,8.27,13.0,-0.33,1212.6,0.0,-4.39,0.06,0.32,5.53,6.28,1.04,1.18,26.32,0.06,-1.91,0.11,0.88,-0.1,1.48,4.81,5.46,0.19,0.67,1.19,0.309,0.106,0.093,-0.025,-0.073,-0.013,0.07,0.54,-0.052,0.0,806232000.0,4355941000.0,1876477000.0,1493256000.0,303198000.0,1190058000.0,179302978.0,1369360978.0,,0.479,Consumo Cíclico,Tecidos Vestuário e Calçados,Fios e Tecidos
CTNM4,3.72,3.41,7.7,-0.359,40902.39,0.0,-1.96,0.03,0.14,5.53,6.28,0.46,0.53,26.32,0.03,-1.91,0.05,0.39,-0.05,1.48,4.81,5.46,0.19,0.67,1.19,0.309,0.106,0.093,-0.025,-0.073,-0.013,0.07,0.54,-0.052,0.0,806232000.0,4355941000.0,1876477000.0,1493256000.0,303198000.0,1190058000.0,179302978.0,1369360978.0,,0.479,Consumo Cíclico,Tecidos Vestuário e Calçados,Fios e Tecidos
CTSA3,1.9,1.77,3.77,-0.218,61828.52,0.0,11.02,0.0,0.66,5.79,7.05,3.04,3.7,2.88,0.3,0.17,0.35,11.52,-0.51,0.6,2.74,3.33,0.46,0.54,1.07,0.151,0.115,0.094,0.032,0.06,0.028,0.105,0.87,0.069,0.0,320486000.0,698125000.0,281348000.0,210304000.0,19586000.0,190718000.0,212581338.0,403299338.0,,0.215,Consumo Cíclico,Tecidos Vestuário e Calçados,Fios e Tecidos
CTSA4,1.29,1.23,3.8,-0.332,131239.26,0.0,7.54,0.0,0.45,5.79,7.05,2.08,2.53,2.88,0.21,0.17,0.24,7.89,-0.35,0.6,2.74,3.33,0.46,0.54,1.07,0.151,0.115,0.094,0.032,0.06,0.028,0.105,0.87,0.069,0.0,320486000.0,698125000.0,281348000.0,210304000.0,19586000.0,190718000.0,212581338.0,403299338.0,,0.215,Consumo Cíclico,Tecidos Vestuário e Calçados,Fios e Tecidos
CVCB3,14.08,11.09,28.65,-0.249,121428459.78,0.0,53.19,-0.51,6.12,-11.05,-7.17,-10.28,-6.67,2.31,0.6,0.27,4.72,155.25,-1.61,0.43,-0.72,-0.47,0.1,0.9,1.01,1.0,-0.459,-0.707,0.089,0.115,0.011,-0.762,0.13,-0.067,-0.19,519798000.0,5293037000.0,3311965000.0,993606000.0,770702000.0,222904000.0,3198572984.0,3421476984.0,Novo Mercado,0.997,Consumo Cíclico,Viagens e Lazer,Viagens e Turismo
CYRE3,17.33,13.17,27.52,-0.357,120162199.91,0.063,7.24,-0.17,1.12,9.98,7.72,8.51,6.58,15.51,0.53,2.4,1.53,1.35,-1.18,0.19,1.46,1.13,0.47,0.5,3.41,0.345,0.18,0.233,0.211,0.155,0.073,0.096,0.34,-0.025,0.164,6198685000.0,13162967000.0,7285661000.0,3402960000.0,2210396000.0,1192564000.0,6951527275.0,8144091275.0,Novo Mercado,0.705,Consumo Cíclico,Construção Civil,Incorporações
DASA3,29.02,28.41,168.77,-0.826,14544184.39,0.01,-450.59,5.56,2.2,17.95,103.54,15.04,86.75,13.23,0.89,-0.06,1.64,19.98,-1.28,0.43,2.91,16.79,0.4,0.59,1.17,0.31,0.109,0.019,-0.004,-0.005,-0.002,0.003,0.54,0.203,0.0,7418662000.0,18386215000.0,5673837000.0,5371965000.0,2211538000.0,3160427000.0,16324039048.0,19484466048.0,Novo Mercado,0.104,Saúde,ServMédHospitAnálises e Diagnósticos,ServMédHospitAnálises e Diagnósticos
DIRR3,13.74,9.54,15.02,-0.022,19349153.0,0.05,13.31,0.24,1.7,6.6,7.66,5.77,6.69,8.1,0.37,1.04,1.21,1.04,-0.69,0.25,0.84,0.98,0.22,0.75,4.68,0.363,0.209,0.18,0.091,0.128,0.028,0.106,0.31,-0.009,0.047,1214778000.0,5520926000.0,2521399000.0,1237212000.0,934763000.0,302449000.0,2067000000.0,2369449000.0,Novo Mercado,0.503,Consumo Cíclico,Construção Civil,Incorporações
DMMO3,1.01,0.44,1.1,-0.019,13867690.61,0.0,3.82,-0.03,-0.75,0.0,3.24,0.0,3.33,-1.36,2.37,0.26,3.25,-4.28,-3.87,0.0,0.0,-0.09,-3.17,4.17,0.41,0.549,0.0,0.974,0.85,-0.195,0.619,-0.224,0.73,-0.106,0.0,-690833000.0,217615000.0,84439000.0,198000.0,14648000.0,-14450000.0,514781920.0,500331920.0,,1.0,Petróleo Gás e Biocombustíveis,Petróleo Gás e Biocombustíveis,Exploração Refino e Distribuição
DOHL3,19.0,17.51,33.78,-0.438,3900.0,0.01,10.58,0.04,2.05,8.27,9.22,10.25,11.42,9.28,1.56,1.8,2.09,3.72,-3.35,0.0,-0.02,-0.02,0.76,0.24,4.53,0.327,0.204,0.183,0.198,0.194,0.147,0.128,0.74,0.056,0.37,702237000.0,923706000.0,495293000.0,47621000.0,50585000.0,-2964000.0,1163012243.0,1160048243.0,,0.128,Consumo Cíclico,Tecidos Vestuário e Calçados,Fios e Tecidos
DOHL4,6.05,4.91,7.25,0.127,21598.35,0.034,3.37,0.01,0.65,8.27,9.22,3.26,3.64,9.28,0.5,1.8,0.67,1.19,-1.07,0.0,-0.02,-0.02,0.76,0.24,4.53,0.327,0.204,0.183,0.198,0.194,0.147,0.128,0.74,0.056,0.37,702237000.0,923706000.0,495293000.0,47621000.0,50585000.0,-2964000.0,1163012243.0,1160048243.0,,0.128,Consumo Cíclico,Tecidos Vestuário e Calçados,Fios e Tecidos
DTCY3,7.55,7.07,12.1,-0.235,1816.0,0.0,-19.01,-0.2,54.01,4928.39,-30.65,3820.0,-23.76,0.14,4.47,-0.4,7.76,-30.95,-7.01,-0.27,-19.27,0.12,0.08,0.92,0.72,0.249,0.002,-0.327,-0.409,-2.841,-0.235,-1.03,0.58,0.04,0.0,1556000.0,18799000.0,6814000.0,1879000.0,2303000.0,-424000.0,108848597.0,108424597.0,,0.02,Bens Industriais,Serviços,Serviços Diversos
DTEX3,20.63,16.2,23.8,0.246,53730506.85,0.12,7.53,0.03,1.81,4.76,6.61,4.09,5.67,7.9,0.87,1.9,1.39,5.77,-1.38,0.28,0.64,0.89,0.48,0.52,1.7,0.345,0.341,0.246,0.185,0.24,0.116,0.149,0.63,0.082,0.511,6013797000.0,12470872000.0,4571755000.0,3111387000.0,1406024000.0,1705363000.0,10973085753.0,12678448753.0,Novo Mercado,0.389,Materiais Básicos,Madeira e Papel,Madeira
EALT3,10.79,9.2,19.65,-0.22,3792.17,0.115,8.23,0.2,1.25,5.81,7.61,4.87,6.37,8.64,0.5,1.31,0.72,6.71,-0.92,0.47,1.84,2.41,0.4,0.6,1.2,0.244,0.147,0.113,0.087,0.152,0.061,0.107,0.7,0.114,1.997,194506000.0,481008000.0,217605000.0,117763000.0,25871000.0,91892000.0,198150000.0,290042000.0,,1.0,Bens Industriais,Máquinas e Equipamentos,Máq e Equip Industriais
EALT4,7.3,3.93,7.3,0.726,293817.96,0.186,5.56,0.14,0.84,5.81,7.61,3.29,4.3,8.64,0.34,1.31,0.48,4.54,-0.62,0.47,1.84,2.41,0.4,0.6,1.2,0.244,0.147,0.113,0.087,0.152,0.061,0.107,0.7,0.114,1.997,194506000.0,481008000.0,217605000.0,117763000.0,25871000.0,91892000.0,198150000.0,290042000.0,,1.0,Bens Industriais,Máquinas e Equipamentos,Máq e Equip Industriais
ECOR3,7.65,6.94,13.43,-0.4,42281490.52,0.0,-19.63,0.1,2.53,7.17,11.13,2.97,4.61,3.03,0.31,-0.39,1.21,-3.8,-0.42,3.56,4.17,6.47,0.12,0.87,0.76,0.41,0.406,0.262,-0.061,-0.129,-0.016,0.052,0.26,0.079,0.0,2109924000.0,17215248000.0,4379219000.0,10879809000.0,3374873000.0,7504936000.0,5403553578.0,12908489578.0,Novo Mercado,0.487,Bens Industriais,Transporte,Exploração de Rodovias
ECPR3,79.89,79.89,89.0,-0.092,15978.0,0.0,-23.4,0.26,1.06,0.0,-8.67,0.0,-8.41,75.45,0.55,-3.41,0.0,534.49,-0.55,0.0,0.0,0.03,0.52,0.48,1.24,0.0,0.0,0.0,0.0,-0.045,-0.024,-0.129,0.0,0.0,0.0,143369000.0,275922000.0,1482000.0,0.0,467000.0,-467000.0,156960383.0,156493383.0,,0.112,Consumo Cíclico,Tecidos Vestuário e Calçados,Fios e Tecidos
ECPR4,85.8,66.98,85.8,0.247,43866.67,0.0,-25.13,0.28,1.14,0.0,-8.67,0.0,-9.04,75.45,0.59,-3.41,0.0,574.03,-0.59,0.0,0.0,0.03,0.52,0.48,1.24,0.0,0.0,0.0,0.0,-0.045,-0.024,-0.129,0.0,0.0,0.0,143369000.0,275922000.0,1482000.0,0.0,467000.0,-467000.0,156960383.0,156493383.0,,0.112,Consumo Cíclico,Tecidos Vestuário e Calçados,Fios e Tecidos
EEEL3,400.0,236.28,400.0,0.546,40000.0,0.075,8.79,0.6,2.03,8.03,7.26,7.84,7.09,197.39,0.87,45.52,3.26,3.3,-1.33,0.05,0.19,0.17,0.43,0.57,4.24,0.46,0.416,0.46,0.371,0.231,0.099,0.167,0.27,0.149,0.389,1906494000.0,4440127000.0,1530573000.0,681599000.0,589168000.0,92431000.0,3863227228.0,3955658228.0,Nível 1,0.0,Utilidade Pública,Energia Elétrica,Energia Elétrica
EEEL4,399.0,285.33,399.0,0.398,39900.0,0.083,8.77,0.6,2.02,8.03,7.26,7.82,7.08,197.39,0.87,45.52,3.25,3.3,-1.32,0.05,0.19,0.17,0.43,0.57,4.24,0.46,0.416,0.46,0.371,0.231,0.099,0.167,0.27,0.149,0.389,1906494000.0,4440127000.0,1530573000.0,681599000.0,589168000.0,92431000.0,3863227228.0,3955658228.0,Nível 1,0.0,Utilidade Pública,Energia Elétrica,Energia Elétrica
EGIE3,40.68,36.09,43.82,-0.053,47035005.78,0.044,13.18,2.38,4.21,6.69,7.69,4.64,5.34,9.66,0.85,3.08,2.45,12.28,-1.1,1.85,2.04,2.35,0.2,0.8,1.46,0.455,0.528,0.459,0.186,0.319,0.065,0.203,0.35,0.135,0.109,7882896000.0,38840662000.0,8598380000.0,19250276000.0,4639451000.0,14610825000.0,33175621908.0,47786446908.0,Novo Mercado,0.313,Utilidade Pública,Energia Elétrica,Energia Elétrica
EKTR3,33.73,32.5,45.6,-0.075,5073.5,0.087,8.58,0.16,2.26,6.21,7.68,4.38,5.41,14.94,0.62,3.93,0.8,24.85,-0.91,1.25,2.43,3.0,0.27,0.73,1.08,0.191,0.183,0.148,0.093,0.263,0.072,0.124,0.77,0.04,0.154,2895000000.0,10596000000.0,3450000000.0,4555000000.0,930000000.0,3625000000.0,5646102511.0,9271102511.0,,0.003,Utilidade Pública,Energia Elétrica,Energia Elétrica
EKTR4,25.0,20.2,30.91,0.18,9747.88,0.128,6.36,0.12,1.67,6.21,7.68,3.24,4.01,14.94,0.46,3.93,0.59,18.42,-0.68,1.25,2.43,3.0,0.27,0.73,1.08,0.191,0.183,0.148,0.093,0.263,0.072,0.124,0.77,0.04,0.154,2895000000.0,10596000000.0,3450000000.0,4555000000.0,930000000.0,3625000000.0,5646102511.0,9271102511.0,,0.003,Utilidade Pública,Energia Elétrica,Energia Elétrica
ELEK3,19.11,0.0,0.0,0.0,0.0,0.0,24.46,-0.35,2.66,23.97,38.76,13.57,21.94,7.19,1.07,0.78,0.62,3.75,-2.6,0.7,3.56,5.75,0.4,0.6,1.94,0.114,0.046,0.028,0.025,0.109,0.044,0.044,1.72,0.015,0.0,226327000.0,563726000.0,331946000.0,223761000.0,65985000.0,157776000.0,905051916.0,1062827916.0,,0.0,Materiais Básicos,Químicos,Petroquímicos
ELEK4,36.99,0.0,0.0,0.0,0.0,0.0,47.34,-0.68,5.15,23.97,38.76,26.27,42.48,7.19,2.07,0.78,1.2,7.26,-5.02,0.7,3.56,5.75,0.4,0.6,1.94,0.114,0.046,0.028,0.025,0.109,0.044,0.044,1.72,0.015,0.0,226327000.0,563726000.0,331946000.0,223761000.0,65985000.0,157776000.0,905051916.0,1062827916.0,,0.0,Materiais Básicos,Químicos,Petroquímicos
ELET3,34.76,28.15,47.57,0.179,149642466.87,0.069,8.47,-0.42,0.71,8.81,9.01,6.05,6.19,48.52,0.28,4.09,1.83,2.92,-0.37,0.33,2.75,2.82,0.39,0.6,1.7,0.659,0.303,0.296,0.216,0.084,0.033,0.043,0.15,-0.022,0.0,76128510000.0,193255081000.0,45209072000.0,49098489000.0,24326200000.0,24772289000.0,54483434191.0,79255723191.0,Nível 1,0.383,Utilidade Pública,Energia Elétrica,Energia Elétrica
ELET5,64.5,58.16,80.5,-0.01,6450.0,0.049,15.76,-0.78,1.33,8.81,9.01,11.25,11.5,48.52,0.52,4.09,3.4,5.44,-0.68,0.33,2.75,2.82,0.39,0.6,1.7,0.659,0.303,0.296,0.216,0.084,0.033,0.043,0.15,-0.022,0.0,76128510000.0,193255081000.0,45209072000.0,49098489000.0,24326200000.0,24772289000.0,54483434191.0,79255723191.0,Nível 1,0.383,Utilidade Pública,Energia Elétrica,Energia Elétrica
